EmployeeID,Age,Gender,Department,JobRole,Education,EducationField,MaritalStatus,MonthlyIncome,DistanceFromHome,YearsAtCompany,TrainingHours,LastPromotionYears,PerformanceRating,WorkLifeBalance,OverTime,Attrition
17275,51,Female,Sales,Sales Executive,1,Life Sciences,Single,6306,27,2,103,7,3,3,Yes,Yes
17276,45,Female,Finance,Financial Analyst,3,Medical,Single,5685,37,3,170,4,4,3,No,No
17277,46,Male,Sales,Sales Manager,3,Life Sciences,Single,8047,44,6,139,10,5,3,No,No
17278,38,Male,R&D,Lab Technician,3,Life Sciences,Single,6317,3,2,13,7,3,3,No,No
17279,48,Male,R&D,R&D Manager,3,Technical Degree,Married,6731,49,5,28,4,3,3,No,No
17280,58,Male,R&D,Lab Technician,2,Other,Single,7531,28,1,176,9,3,3,No,Yes
17281,52,Female,R&D,Research Scientist,1,Life Sciences,Single,4168,19,0,90,8,5,3,No,No
17282,38,Female,Finance,Financial Analyst,5,Life Sciences,Single,8758,38,3,152,10,4,3,No,No
17283,56,Male,Marketing,Marketing Executive,4,Other,Single,5985,27,2,79,1,3,2,No,No
17284,38,Male,Operations,Ops Executive,4,Other,Married,5553,23,5,79,9,4,3,Yes,No
17285,52,Female,IT,Developer,2,Technical Degree,Married,8722,19,4,73,4,3,3,No,No
17286,35,Male,R&D,R&D Manager,1,Other,Single,4445,13,8,200,9,2,3,No,No
17287,42,Female,R&D,R&D Manager,4,Life Sciences,Divorced,4679,30,6,52,7,3,3,No,No
17288,26,Female,Sales,Sales Executive,4,Medical,Married,7362,41,4,182,9,4,2,Yes,No
17289,45,Female,R&D,R&D Manager,3,Life Sciences,Married,6536,50,4,159,8,3,4,No,No
17290,51,Male,Operations,Logistics Manager,3,Marketing,Single,15870,46,0,12,3,3,1,No,No
17291,31,Male,R&D,Lab Technician,3,Technical Degree,Single,9008,8,0,42,5,5,4,No,No
17292,27,Male,R&D,Research Scientist,2,Other,Married,1500,29,3,15,5,3,3,No,No
17293,24,Male,R&D,R&D Manager,4,Marketing,Married,6842,43,6,22,7,3,3,No,No
17294,47,Male,R&D,Research Scientist,3,Life Sciences,Single,1500,50,2,53,2,3,3,No,Yes
17295,24,Female,Sales,Account Manager,3,Life Sciences,Divorced,4755,50,2,63,9,5,4,No,No
17296,45,Female,Finance,Financial Analyst,4,Technical Degree,Married,6528,47,3,22,0,3,4,No,No
17297,24,Female,R&D,Research Scientist,1,Life Sciences,Single,4618,6,5,120,2,3,3,No,No
17298,41,Male,Finance,Financial Analyst,4,Other,Married,1500,17,3,33,3,3,3,Yes,No
17299,34,Female,R&D,Lab Technician,4,Technical Degree,Married,6178,29,8,81,3,4,2,No,No
17300,32,Female,IT,IT Manager,2,Marketing,Single,4312,40,3,170,10,4,3,No,No
17301,47,Male,IT,IT Manager,3,Technical Degree,Single,7925,48,2,175,7,4,3,No,No
17302,52,Female,IT,System Admin,3,Life Sciences,Single,1500,2,6,98,5,4,4,No,No
17303,42,Male,R&D,Lab Technician,2,Technical Degree,Single,3818,33,2,161,8,4,1,No,No
17304,52,Male,R&D,R&D Manager,4,Technical Degree,Single,8444,45,2,26,8,4,4,No,Yes
17305,37,Male,Marketing,Marketing Manager,4,Technical Degree,Married,1500,39,3,130,2,3,4,Yes,No
17306,49,Female,Sales,Sales Executive,4,Life Sciences,Single,7429,35,6,61,8,4,3,Yes,No
17307,45,Female,Sales,Sales Executive,4,Life Sciences,Single,3662,31,1,129,9,5,3,Yes,No
17308,35,Male,R&D,R&D Manager,3,Other,Single,5298,12,2,187,10,4,4,No,No
17309,32,Male,Finance,Finance Manager,4,Human Resources,Single,2568,31,5,101,0,4,3,No,No
17310,58,Male,Sales,Sales Executive,4,Other,Single,5058,26,3,107,0,3,2,No,No
17311,52,Male,IT,System Admin,2,Life Sciences,Single,2861,44,2,27,1,3,4,No,No
17312,45,Male,HR,HR Manager,5,Life Sciences,Married,2325,32,2,174,6,5,4,Yes,No
17313,20,Male,R&D,R&D Manager,3,Technical Degree,Single,8426,49,1,87,0,4,3,No,Yes
17314,57,Male,R&D,Lab Technician,4,Life Sciences,Single,5596,49,1,82,5,3,4,No,No
17315,21,Female,R&D,Lab Technician,4,Technical Degree,Married,6725,50,2,184,0,2,3,No,No
17316,25,Male,Sales,Sales Manager,3,Marketing,Single,6200,3,2,124,3,3,2,Yes,No
17317,57,Female,Sales,Account Manager,2,Human Resources,Single,9861,20,2,36,8,3,2,No,No
17318,43,Male,R&D,R&D Manager,3,Other,Single,7146,47,2,33,1,5,3,No,No
17319,37,Male,IT,IT Manager,3,Life Sciences,Married,7547,2,4,145,5,4,3,No,No
17320,46,Male,HR,HR Executive,3,Other,Married,8163,39,6,75,2,4,3,No,Yes
17321,27,Male,R&D,Lab Technician,3,Technical Degree,Single,3424,45,4,153,8,4,4,No,No
17322,47,Male,HR,Recruiter,3,Life Sciences,Single,11333,13,5,122,2,4,3,No,No
17323,29,Female,HR,HR Executive,3,Technical Degree,Married,1997,29,4,180,7,3,3,No,No
17324,36,Female,R&D,Research Scientist,1,Life Sciences,Single,6879,6,2,63,2,5,4,No,No
17325,48,Male,Sales,Sales Executive,3,Life Sciences,Divorced,6863,42,4,171,10,3,4,No,Yes
17326,25,Male,Operations,Ops Executive,4,Medical,Married,13134,8,1,175,3,3,3,No,No
17327,33,Female,HR,Recruiter,4,Marketing,Single,7203,26,1,107,7,5,4,No,No
17328,41,Male,Finance,Financial Analyst,1,Medical,Single,3685,10,4,123,4,2,3,Yes,No
17329,25,Female,R&D,Research Scientist,3,Life Sciences,Single,4096,38,1,97,4,4,4,No,No
17330,45,Female,IT,System Admin,5,Life Sciences,Single,4660,44,5,152,0,4,3,Yes,No
17331,58,Female,HR,Recruiter,3,Technical Degree,Married,6327,1,1,147,5,2,3,Yes,No
17332,31,Male,Sales,Sales Manager,4,Life Sciences,Single,6561,2,4,136,10,4,2,Yes,No
17333,54,Male,Operations,Logistics Manager,3,Technical Degree,Single,7196,43,3,137,3,4,3,No,No
17334,33,Male,R&D,R&D Manager,2,Marketing,Single,6079,35,4,4,3,3,3,No,No
17335,41,Female,Sales,Account Manager,4,Marketing,Married,7588,1,4,186,8,3,4,No,No
17336,42,Female,Sales,Account Manager,5,Technical Degree,Single,2575,4,3,51,0,4,3,Yes,No
17337,26,Female,IT,IT Manager,4,Life Sciences,Single,1500,3,5,158,8,4,3,No,No
17338,59,Female,IT,System Admin,4,Other,Single,9306,24,2,195,1,3,2,No,No
17339,44,Female,IT,IT Manager,3,Technical Degree,Single,1500,17,3,161,0,3,3,Yes,No
17340,32,Female,Operations,Ops Executive,3,Technical Degree,Married,5736,27,3,100,2,3,4,No,No
17341,40,Female,R&D,Research Scientist,3,Marketing,Married,3560,25,0,154,9,4,4,No,No
17342,29,Female,HR,HR Executive,3,Technical Degree,Single,11285,20,2,15,7,4,3,Yes,No
17343,28,Male,Finance,Finance Manager,5,Other,Divorced,11655,39,2,145,7,3,4,No,Yes
17344,34,Male,Marketing,Marketing Manager,3,Technical Degree,Single,6039,44,2,105,1,3,3,Yes,No
17345,21,Female,R&D,Research Scientist,3,Marketing,Married,5070,30,5,174,8,4,3,No,No
17346,44,Male,Marketing,Marketing Manager,3,Marketing,Married,5244,6,2,43,2,3,2,No,No
17347,32,Male,Sales,Sales Manager,3,Other,Married,6580,7,7,151,3,3,3,Yes,No
17348,53,Female,IT,IT Manager,1,Marketing,Single,8566,27,3,43,1,3,3,No,No
17349,53,Female,Finance,Financial Analyst,3,Technical Degree,Married,16104,5,2,69,1,3,1,No,No
17350,54,Female,Operations,Ops Executive,3,Medical,Married,2824,26,4,87,0,3,2,No,No
17351,57,Male,Sales,Account Manager,4,Other,Single,6726,36,1,184,9,3,4,No,Yes
17352,22,Female,Sales,Account Manager,3,Marketing,Single,5536,11,1,0,3,3,4,No,No
17353,25,Male,Sales,Sales Executive,3,Marketing,Single,4438,42,2,142,10,1,3,No,No
17354,38,Female,HR,HR Executive,4,Other,Single,4695,23,0,28,5,4,3,No,No
17355,22,Male,Finance,Finance Manager,4,Life Sciences,Single,5667,3,3,0,10,2,3,No,No
17356,37,Female,Operations,Operations Manager,3,Technical Degree,Single,6590,50,5,45,1,4,3,Yes,No
17357,58,Female,R&D,Research Scientist,2,Technical Degree,Married,7127,15,0,176,0,3,3,No,No
17358,28,Male,Sales,Sales Executive,4,Life Sciences,Married,7498,44,1,48,4,4,3,Yes,No
17359,31,Female,Sales,Sales Executive,3,Human Resources,Single,1790,25,5,153,1,4,4,No,No
17360,24,Female,Sales,Sales Executive,2,Technical Degree,Single,3980,16,1,96,5,3,2,No,No
17361,22,Male,IT,Developer,3,Technical Degree,Single,7627,32,1,115,6,4,2,No,Yes
17362,30,Male,Operations,Ops Executive,4,Marketing,Single,10318,26,3,193,8,3,3,No,No
17363,49,Male,Marketing,Marketing Executive,4,Medical,Married,7431,5,4,127,0,4,3,No,No
17364,23,Male,R&D,R&D Manager,5,Technical Degree,Single,5099,10,0,101,1,3,3,No,No
17365,24,Female,Sales,Sales Manager,3,Technical Degree,Married,7420,11,6,0,6,4,3,No,No
17366,20,Female,Sales,Sales Manager,2,Other,Single,6766,33,2,158,5,2,3,Yes,Yes
17367,46,Male,HR,HR Manager,4,Medical,Single,2856,28,3,62,6,2,3,No,No
17368,47,Male,Marketing,Content Specialist,3,Medical,Divorced,5471,16,4,124,7,1,2,No,No
17369,48,Male,Sales,Account Manager,3,Life Sciences,Single,6516,44,2,79,4,2,2,No,No
17370,37,Male,Sales,Account Manager,2,Medical,Single,8159,2,2,98,7,3,1,No,No
17371,31,Male,IT,IT Manager,3,Marketing,Married,10265,29,4,26,1,4,3,No,No
17372,32,Male,Finance,Finance Manager,4,Marketing,Single,11368,44,2,97,5,2,1,No,No
17373,21,Male,R&D,Lab Technician,3,Life Sciences,Married,1500,2,3,48,1,3,3,Yes,No
17374,56,Female,Operations,Operations Manager,2,Technical Degree,Single,5435,22,3,152,9,3,3,No,No
17375,35,Female,Sales,Sales Executive,3,Life Sciences,Married,10487,11,0,187,5,3,3,Yes,No
17376,43,Male,Marketing,Marketing Manager,4,Marketing,Single,8320,35,3,80,4,4,3,Yes,No
17377,54,Female,Sales,Sales Manager,4,Life Sciences,Married,8466,32,2,181,7,2,3,No,No
17378,41,Female,Sales,Sales Manager,4,Marketing,Married,3814,37,4,72,5,4,3,No,No
17379,55,Female,R&D,Lab Technician,2,Marketing,Single,3931,47,1,38,6,3,3,No,No
17380,30,Male,Sales,Sales Manager,4,Other,Married,7977,5,2,85,10,3,2,No,No
17381,48,Female,R&D,Research Scientist,2,Life Sciences,Single,4565,27,7,4,1,3,1,No,No
17382,54,Female,Finance,Finance Manager,2,Life Sciences,Married,2594,12,6,80,2,3,1,No,No
17383,34,Male,R&D,Research Scientist,2,Marketing,Married,6305,8,1,139,5,3,3,No,No
17384,50,Male,Finance,Finance Manager,2,Technical Degree,Married,5420,3,3,107,3,4,4,No,No
17385,35,Female,R&D,R&D Manager,4,Marketing,Single,8606,32,4,110,6,3,3,No,No
17386,29,Female,Sales,Sales Executive,4,Life Sciences,Married,7234,22,2,1,9,3,3,No,No
17387,51,Female,Marketing,Marketing Executive,4,Marketing,Married,11803,28,5,82,6,4,3,No,No
17388,21,Female,Operations,Logistics Manager,5,Technical Degree,Single,3031,26,4,66,0,3,4,No,No
17389,43,Female,Sales,Account Manager,3,Technical Degree,Single,6130,45,1,51,7,3,4,Yes,Yes
17390,42,Male,R&D,R&D Manager,1,Technical Degree,Married,7697,21,2,55,6,3,3,Yes,No
17391,21,Male,Finance,Finance Manager,4,Marketing,Married,7585,11,3,196,7,4,3,No,No
17392,57,Female,Sales,Account Manager,4,Life Sciences,Married,6770,27,1,196,4,4,3,No,No
17393,50,Male,HR,HR Manager,5,Marketing,Single,1500,43,3,116,2,4,4,No,No
17394,59,Male,R&D,R&D Manager,3,Marketing,Single,1500,7,5,47,1,3,3,No,No
17395,45,Female,Sales,Sales Manager,4,Technical Degree,Married,2775,38,1,91,6,3,3,No,No
17396,48,Female,Sales,Account Manager,4,Other,Single,7489,43,1,186,8,3,4,Yes,No
17397,22,Male,IT,System Admin,2,Other,Single,1500,9,1,89,2,4,2,No,No
17398,33,Male,R&D,R&D Manager,4,Life Sciences,Married,7983,47,4,145,2,3,2,No,No
17399,44,Male,Sales,Account Manager,2,Technical Degree,Single,5091,48,2,172,6,4,2,No,No
17400,20,Male,IT,Developer,3,Other,Single,4992,34,3,60,5,3,4,No,No
17401,22,Female,IT,IT Manager,4,Other,Single,11828,43,4,5,5,3,1,No,No
17402,45,Male,R&D,Research Scientist,4,Other,Married,11364,26,6,73,2,3,3,No,No
17403,37,Female,Operations,Ops Executive,3,Life Sciences,Married,3979,6,3,1,10,3,4,Yes,No
17404,28,Female,Finance,Financial Analyst,4,Marketing,Married,8325,12,6,184,8,2,3,Yes,No
17405,57,Female,R&D,Lab Technician,2,Technical Degree,Married,6115,37,4,113,4,3,3,No,No
17406,42,Male,R&D,Research Scientist,2,Technical Degree,Single,8566,50,5,174,1,4,3,Yes,Yes
17407,40,Male,IT,Developer,3,Marketing,Married,4826,44,2,93,2,3,4,No,No
17408,20,Male,Sales,Sales Executive,4,Human Resources,Married,1996,40,2,63,3,4,2,No,Yes
17409,40,Male,R&D,R&D Manager,4,Other,Married,5874,1,3,44,6,3,3,No,No
17410,46,Female,Finance,Accountant,3,Technical Degree,Divorced,8434,35,6,142,3,4,3,No,No
17411,25,Male,R&D,Lab Technician,5,Technical Degree,Married,5585,4,3,165,7,3,3,No,No
17412,55,Female,Finance,Accountant,4,Other,Married,8475,40,4,17,1,3,3,No,No
17413,47,Male,R&D,Lab Technician,3,Technical Degree,Single,9821,50,2,33,8,3,2,No,No
17414,36,Male,Sales,Account Manager,4,Technical Degree,Single,9536,8,3,89,4,4,1,No,No
17415,59,Female,R&D,Research Scientist,4,Human Resources,Single,7410,2,4,8,2,4,3,No,No
17416,22,Female,R&D,R&D Manager,2,Marketing,Married,2043,12,1,21,1,4,3,No,No
17417,31,Male,IT,System Admin,2,Life Sciences,Married,1500,8,1,36,10,5,3,No,Yes
17418,58,Male,Finance,Finance Manager,3,Technical Degree,Divorced,7767,41,1,113,9,2,3,No,Yes
17419,31,Male,R&D,R&D Manager,4,Marketing,Married,8345,31,0,56,1,4,3,No,Yes
17420,21,Female,Marketing,Content Specialist,5,Technical Degree,Married,6031,21,1,140,7,3,1,No,No
17421,41,Male,Sales,Sales Executive,3,Other,Married,6789,31,0,15,1,3,3,No,Yes
17422,42,Female,Sales,Account Manager,5,Life Sciences,Married,5715,32,4,40,8,3,3,No,No
17423,49,Female,R&D,Lab Technician,3,Marketing,Single,6207,20,3,57,7,5,3,No,No
17424,24,Female,Sales,Account Manager,3,Technical Degree,Married,7144,47,5,120,5,5,3,No,No
17425,28,Male,Finance,Finance Manager,4,Other,Married,8712,19,7,14,6,5,3,Yes,No
17426,40,Male,Sales,Account Manager,3,Human Resources,Married,6336,47,5,9,4,3,3,No,No
17427,30,Female,Sales,Sales Executive,3,Other,Married,6055,30,3,71,1,3,3,Yes,No
17428,24,Male,R&D,R&D Manager,1,Life Sciences,Single,5568,9,2,127,1,4,3,No,No
17429,54,Male,Finance,Finance Manager,1,Technical Degree,Single,6695,20,3,158,0,3,4,No,No
17430,46,Male,Operations,Ops Executive,4,Technical Degree,Single,1500,18,4,49,4,3,1,No,No
17431,21,Male,IT,IT Manager,2,Other,Single,8740,48,4,99,3,3,2,No,No
17432,43,Male,Sales,Account Manager,4,Marketing,Married,5426,13,5,156,5,4,4,Yes,No
17433,50,Male,HR,HR Executive,4,Life Sciences,Married,3650,30,5,98,9,5,3,No,No
17434,52,Female,Sales,Sales Manager,3,Technical Degree,Single,10131,47,6,77,7,3,1,No,No
17435,58,Female,R&D,R&D Manager,4,Other,Single,5177,29,4,89,2,4,3,No,No
17436,49,Male,Operations,Logistics Manager,5,Life Sciences,Married,2860,30,1,67,0,3,3,No,Yes
17437,56,Male,R&D,Lab Technician,3,Technical Degree,Single,8226,47,2,101,6,3,3,No,No
17438,47,Female,Sales,Sales Manager,3,Marketing,Single,4568,5,2,33,0,5,4,Yes,No
17439,50,Female,R&D,Research Scientist,4,Life Sciences,Single,4874,4,2,160,6,4,3,No,No
17440,30,Male,Sales,Sales Executive,1,Technical Degree,Married,8572,50,6,18,5,3,2,Yes,No
17441,42,Female,R&D,R&D Manager,3,Technical Degree,Married,8954,46,2,63,3,4,3,No,No
17442,21,Female,R&D,Lab Technician,3,Technical Degree,Married,1962,31,6,73,7,3,3,No,No
17443,59,Male,R&D,Research Scientist,3,Technical Degree,Married,5759,42,5,57,10,4,3,No,No
17444,46,Female,Marketing,Marketing Executive,2,Technical Degree,Married,1652,33,2,70,10,3,1,No,No
17445,54,Female,HR,Recruiter,3,Other,Married,4709,49,4,118,3,4,3,Yes,No
17446,21,Female,Operations,Ops Executive,3,Medical,Single,3629,1,4,102,2,4,3,No,No
17447,58,Male,IT,System Admin,3,Marketing,Single,9158,19,5,74,5,4,4,No,No
17448,56,Female,Finance,Financial Analyst,4,Life Sciences,Single,2719,15,1,67,5,3,4,No,No
17449,40,Female,R&D,Lab Technician,4,Marketing,Single,7634,2,4,187,0,2,3,Yes,No
17450,24,Male,Sales,Sales Executive,3,Technical Degree,Single,5107,4,2,30,4,4,3,No,Yes
17451,40,Female,Finance,Financial Analyst,3,Other,Married,1500,3,1,125,9,3,3,No,No
17452,48,Male,R&D,Research Scientist,4,Other,Single,3526,23,3,21,9,3,2,Yes,No
17453,39,Male,Sales,Sales Executive,3,Technical Degree,Single,2105,40,1,32,2,1,3,No,Yes
17454,57,Male,R&D,Lab Technician,4,Technical Degree,Married,3543,43,3,171,4,5,2,No,No
17455,39,Female,IT,IT Manager,3,Other,Married,2974,6,1,157,5,3,3,No,No
17456,44,Female,Marketing,Marketing Manager,3,Life Sciences,Single,5010,30,1,33,5,3,4,No,No
17457,21,Male,R&D,Research Scientist,2,Life Sciences,Married,8875,23,5,124,4,4,3,No,No
17458,51,Female,R&D,R&D Manager,4,Human Resources,Married,3445,41,2,65,2,3,3,No,Yes
17459,45,Male,Operations,Ops Executive,3,Life Sciences,Single,2603,49,3,98,4,3,3,Yes,No
17460,25,Female,R&D,R&D Manager,4,Marketing,Divorced,4187,15,1,95,0,5,3,No,No
17461,22,Female,Sales,Sales Executive,3,Other,Single,5094,45,5,59,0,4,3,No,No
17462,52,Female,R&D,R&D Manager,1,Marketing,Married,3665,47,1,71,6,3,4,No,No
17463,20,Female,Operations,Operations Manager,3,Technical Degree,Single,2115,50,2,77,9,5,4,Yes,Yes
17464,24,Male,Sales,Sales Executive,2,Other,Single,8258,17,2,77,4,5,3,Yes,No
17465,32,Male,R&D,R&D Manager,3,Technical Degree,Single,7730,9,5,80,3,3,3,No,No
17466,38,Female,R&D,Research Scientist,3,Marketing,Married,5703,2,3,185,6,3,3,No,No
17467,31,Male,Operations,Operations Manager,3,Human Resources,Single,10526,50,2,137,0,2,3,No,No
17468,44,Female,Marketing,Content Specialist,2,Other,Divorced,13420,41,0,121,1,3,4,Yes,No
17469,54,Female,R&D,Lab Technician,4,Other,Married,9983,29,3,96,10,3,4,No,Yes
17470,31,Male,Marketing,Content Specialist,4,Marketing,Married,1500,42,7,152,1,3,3,No,No
17471,49,Female,Sales,Sales Executive,3,Life Sciences,Single,6935,46,3,37,2,1,1,No,No
17472,24,Female,Sales,Sales Executive,3,Medical,Single,3649,31,1,164,9,3,3,No,No
17473,53,Female,Marketing,Marketing Executive,3,Human Resources,Single,4926,32,3,126,2,3,3,No,No
17474,41,Male,R&D,Lab Technician,3,Other,Married,1500,1,7,167,7,3,2,No,No
17475,58,Male,Sales,Account Manager,3,Life Sciences,Single,6788,30,3,61,4,3,3,No,No
17476,32,Male,R&D,Research Scientist,2,Other,Married,11194,28,6,51,6,4,3,No,No
17477,22,Female,IT,System Admin,4,Human Resources,Single,5805,26,2,47,6,4,2,No,No
17478,39,Female,Operations,Ops Executive,4,Technical Degree,Married,9047,18,5,46,4,3,3,Yes,No
17479,50,Female,Operations,Ops Executive,3,Technical Degree,Married,7032,1,2,50,7,4,2,No,No
17480,24,Male,HR,HR Manager,4,Life Sciences,Married,8289,41,5,8,10,3,4,Yes,No
17481,43,Male,Operations,Ops Executive,3,Technical Degree,Divorced,1500,48,2,104,10,3,3,No,No
17482,59,Female,R&D,Research Scientist,2,Human Resources,Married,7295,19,4,59,0,3,2,No,No
17483,52,Female,Finance,Finance Manager,4,Life Sciences,Married,8545,35,3,19,4,4,3,Yes,No
17484,27,Female,IT,Developer,3,Technical Degree,Married,11111,33,3,105,3,3,3,No,No
17485,43,Female,R&D,Research Scientist,4,Human Resources,Divorced,1681,8,6,74,3,4,3,No,No
17486,39,Female,Sales,Account Manager,3,Technical Degree,Married,10923,49,6,28,4,2,4,No,No
17487,35,Female,R&D,Research Scientist,4,Other,Married,5009,27,6,6,5,3,3,Yes,No
17488,31,Female,Finance,Financial Analyst,3,Life Sciences,Married,6566,37,1,18,8,3,4,No,No
17489,32,Male,Sales,Sales Manager,4,Marketing,Married,8832,42,3,161,2,4,3,No,No
17490,58,Female,Sales,Account Manager,1,Technical Degree,Married,8775,8,4,177,9,3,3,No,Yes
17491,44,Female,R&D,Lab Technician,1,Life Sciences,Married,1500,44,2,83,7,3,3,No,No
17492,51,Male,Sales,Account Manager,4,Technical Degree,Single,6348,48,4,93,5,3,3,No,No
17493,43,Male,IT,Developer,4,Other,Married,2822,32,3,192,10,4,4,No,No
17494,28,Male,R&D,Lab Technician,4,Other,Single,6163,19,5,46,0,3,3,No,No
17495,59,Male,Sales,Sales Manager,3,Technical Degree,Married,4175,30,5,10,8,3,3,No,No
17496,42,Male,Finance,Accountant,3,Marketing,Married,1500,36,4,99,1,5,2,No,No
17497,32,Male,Operations,Logistics Manager,3,Technical Degree,Married,2961,10,6,63,4,4,3,No,No
17498,51,Male,Sales,Account Manager,3,Technical Degree,Married,7683,36,1,112,6,3,2,No,No
17499,34,Male,Sales,Sales Executive,4,Life Sciences,Married,7041,16,4,114,2,2,3,Yes,Yes
17500,55,Female,Marketing,Marketing Executive,4,Life Sciences,Single,2698,3,3,143,1,4,3,No,Yes
17501,24,Male,R&D,Lab Technician,5,Technical Degree,Married,4277,22,1,191,4,4,3,No,No
17502,41,Female,Marketing,Marketing Executive,3,Life Sciences,Single,6743,22,2,127,9,3,3,No,No
17503,35,Male,R&D,Research Scientist,3,Marketing,Married,6874,21,2,29,1,4,2,No,No
17504,29,Male,Sales,Account Manager,4,Life Sciences,Married,8029,30,5,188,1,4,3,No,No
17505,43,Male,Sales,Sales Executive,4,Other,Single,6694,27,4,159,0,3,3,No,No
17506,37,Female,Sales,Sales Executive,4,Other,Married,7773,2,10,53,9,3,3,No,No
17507,37,Female,Operations,Ops Executive,4,Technical Degree,Single,5803,8,1,47,10,4,4,No,No
17508,26,Male,Marketing,Marketing Executive,4,Technical Degree,Single,7499,43,2,98,10,3,3,Yes,No
17509,23,Female,Marketing,Content Specialist,2,Other,Single,10814,23,1,21,4,3,3,No,No
17510,45,Male,Operations,Operations Manager,4,Life Sciences,Divorced,10715,39,3,178,10,3,2,No,No
17511,24,Female,Operations,Operations Manager,2,Other,Married,6110,38,8,128,5,4,1,No,No
17512,35,Female,Finance,Finance Manager,4,Marketing,Married,2489,41,6,80,5,3,4,No,Yes
17513,54,Female,Operations,Ops Executive,4,Life Sciences,Single,10033,36,1,14,9,1,2,No,No
17514,45,Female,Sales,Sales Manager,1,Life Sciences,Single,1500,14,3,63,1,3,4,No,No
17515,37,Female,R&D,R&D Manager,3,Marketing,Married,7560,31,2,130,10,4,3,No,No
17516,48,Female,Finance,Accountant,2,Other,Married,7455,47,3,15,5,3,3,No,No
17517,42,Female,Operations,Operations Manager,2,Technical Degree,Married,6143,19,7,143,6,2,2,No,No
17518,33,Female,Finance,Accountant,2,Medical,Married,7189,30,0,49,4,4,3,No,No
17519,34,Female,Operations,Ops Executive,3,Human Resources,Single,2039,16,5,47,9,3,4,Yes,No
17520,52,Female,R&D,Research Scientist,2,Human Resources,Single,2847,12,3,21,0,2,3,No,No
17521,44,Female,IT,IT Manager,2,Life Sciences,Married,2160,24,3,66,3,4,2,No,No
17522,40,Female,Marketing,Marketing Manager,3,Human Resources,Single,2528,42,3,192,9,1,4,No,No
17523,36,Female,Sales,Account Manager,1,Life Sciences,Married,3890,38,3,16,2,3,3,No,No
17524,42,Male,Marketing,Marketing Executive,3,Other,Married,5469,32,1,156,5,3,3,No,No
17525,36,Male,R&D,Research Scientist,4,Life Sciences,Married,8993,50,5,95,10,4,3,No,No
17526,33,Male,Finance,Finance Manager,4,Technical Degree,Single,11869,19,2,86,9,3,2,No,No
17527,48,Male,Operations,Operations Manager,5,Human Resources,Single,3515,40,4,105,0,4,3,No,No
17528,39,Male,R&D,Research Scientist,2,Technical Degree,Married,5774,47,4,45,2,3,3,No,Yes
